district_code,county_code,sub_county_code,parish_code,parish_name
96,15,6,34,"KIBUUKU WEST WARD"
96,15,7,4,KYABANDARA
96,15,7,9,MUSANDAMA
96,15,7,17,NOMBE
96,15,7,18,NYAKATOKE
96,15,7,21,NYAMISINGIRI
96,15,8,3,"NTOROKO WARD"
96,15,8,14,"KANARA WARD"
96,15,8,43,"KANYANSI WARD"
96,15,8,44,"TWANZANE WARD"
96,15,9,16,"IBANDA WARD"
96,15,9,19,"KARUGUTU WARD"
96,15,9,40,"KACWAMBA WARD"
96,15,9,41,"KAGHORWE WARD"
96,15,9,42,"NYABUHURU WARD"
96,15,10,8,"RWEBISHENGO EAST WARD"
96,15,10,37,"RWEBISHENGO NORTH WARD"
96,15,10,38,"RWEBISHENGO SOUTH WARD"
96,15,10,39,"RWEBISHENGO WEST WARD"
97,203,1,1,AGULE
97,203,1,2,BUGONDO
97,203,1,3,KAMOD
97,203,1,4,KONGOTO
97,203,1,5,OGERA
97,203,1,14,TOROR
97,203,2,6,IRUKO
97,203,2,8,KAGWARA
97,203,2,15,KABULABULA
97,203,3,10,ODAPAKOL
97,203,3,13,PINGIRE
97,203,3,17,AKUMOI
97,203,3,18,OKIDI
97,203,4,9,AARAPOO
97,203,4,12,LABOR
97,203,4,16,ASWII
97,203,5,19,"KAMOD WARD"
97,203,5,20,"KASILO WARD"
97,203,5,21,"KOLOLO WARD"
97,203,6,7,"KADUNGULU CENTRAL WARD"
97,203,6,22,"ADUKUT WARD"
97,203,6,23,"ADWENYI WARD"
97,203,6,25,"KATENG WARD"
97,203,7,11,"KIDETOK WARD"
97,203,7,26,"AGONYO I WARD"
97,203,7,27,"AGONYO II  WARD"
97,203,7,28,"CENTRAL WARD"
97,203,7,29,"OKOLONGA  WARD"
97,203,7,30,"OMOLOTOK WARD"
97,204,1,1,ALENGO
97,204,1,2,ATIIRA
97,204,1,3,OPUURE
97,204,1,17,ASILANG
97,204,2,4,KAMUSALA
97,204,2,5,KANYANGAN
97,204,2,6,KATETA
97,204,2,7,OJETENYANG
97,204,2,18,ORUPE
97,204,2,19,OKODO
97,204,2,20,OMAGARA
97,204,2,21,OWINY-AGULE
97,204,3,8,KANGODO
97,204,3,9,KAMUROJO
97,204,3,10,KELIM
97,204,3,11,KYERE
97,204,3,12,OLUPE
97,204,3,22,ABUKET
97,204,3,23,OMAGORO
97,204,3,24,KAKUJA
97,204,4,13,AKOBOI
97,204,4,14,OBURIN
97,204,4,15,OKULONYO
97,204,4,16,OSUGURO
97,204,4,25,KAKUS
97,204,4,26,ODUNGURA
97,204,5,27,"KAKUS WARD"
97,204,5,28,"OKULONYO WARD"
97,204,5,29,"OSUGURO WARD"
98,111,1,2,BUTALAGA
98,111,1,3,KIGANGAZZI
98,111,1,4,MBIRIZI
98,111,1,9,KITEERA
98,111,1,10,GONGWE
98,111,2,1,BUKANGO
98,111,2,5,KALUNGU
98,111,2,6,KITEMI
98,111,2,7,KYAZIIZA
98,111,4,16,GAYAAZA
98,111,4,17,LUWOKO
98,111,4,18,MAKUKUULU
98,111,4,19,MITIGYERA
98,111,4,20,NDEEBA
98,111,5,8,"KISAGAZI WARD"
98,111,5,21,"BUKOMANSIMBI CENTRAL WARD"
98,111,5,22,"KIREMBEKO WARD"
98,111,5,23,"KYANGO WARD"
98,111,5,24,"KIGUNGUMIKA WARD"
98,244,2,5,KABIGI
98,244,2,6,KASSEBWERA
98,244,2,7,KAWOKO
98,244,2,9,KISIITA
98,244,2,10,KYANKOLE
98,244,3,11,BUTAYUNJA
98,244,3,12,KIRYASAAKA
98,244,3,13,KISOJJO
98,244,3,14,MALEKU
98,244,3,15,MIRAMBI
99,157,1,1,BUDDE
99,157,1,2,GWATIRO
99,157,1,3,KIBUGGA
99,157,1,4,LUGALA
99,157,2,5,BULE
99,157,2,6,BULO
99,157,2,7,BUTAWUKA
99,157,2,8,KYERIMA
99,157,2,9,NAKATOOKE
99,157,3,10,BWEYA(SSETA)
99,157,3,11,KABASANDA
99,157,3,12,KILOKOLA
99,157,3,13,KITIMBA
99,157,3,14,NSOZIBIRI
99,157,4,16,KATABIRA
99,157,4,17,KIBIBI
99,157,4,18,MABANDA
99,157,4,19,MITWETWE
99,157,5,22,BUKESA
99,157,5,23,BUTENDE
99,157,5,24,KASOZI
99,157,5,25,LUGALI
99,157,6,15,"GOMBE WARD"
99,157,6,20,"NTOLOMWE WARD"
99,157,6,21,"KAYENJE WARD"
100,117,1,2,BUGONZI
100,117,1,3,KITI
100,117,1,4,KYAMBALA
100,117,1,6,LUSANGO
100,117,1,7,MABUYE
100,117,1,8,MUKOKO
100,117,1,13,KASAALI
100,117,1,14,LUSASA/KALUNGI
100,117,2,9,BUGOMOLA
100,117,2,10,BWESA
100,117,2,11,KIBISI
100,117,2,12,KIRAGGA
100,117,3,5,"CENTRAL WARD"
100,117,3,15,"KALIRO WARD"
100,117,3,16,"MAGEZI KIZUNGU WARD"
100,117,3,17,"BAJJA WARD"
100,118,1,1,BULAWULA
100,118,1,2,BWASANDEKU
100,118,1,3,KALIIRO
100,118,1,5,KASANJE
100,118,1,6,NABUTONGWA
100,118,1,7,NTALE
100,118,1,8,VILLA-MARIA
100,118,1,13,KITAMBA
100,118,1,14,KIBISI
100,118,2,9,KABAALE
100,118,2,10,KIGASA
100,118,2,11,KITOSI
100,118,2,15,BUSOGA
100,118,2,16,BAKIJJULULA
100,118,3,4,"KALUNGU WARD"
100,118,3,17,"KIKUKUMBI WARD"
100,118,3,18,"KISAAWA WARD"
100,118,3,19,"LUSAANA WARD"
100,118,4,12,"ZAAKE WARD"
100,118,4,20,"BAKALUBA WARD"
100,118,4,21,"CENTRAL WARD"
100,118,4,22,"KATEREGGA WARD"
100,118,4,23,"YAKOBO WARD"
101,21,2,10,KATOOMA
101,21,2,11,KIGARAMA
101,21,2,15,BWAYEGAMBA
101,21,2,24,RUNYINYA
101,21,2,28,KYENGANDO
101,21,3,3,KAGONGI
101,21,3,4,KASHANJURE
101,21,3,18,MASYORO
101,21,3,19,MUZIRA
101,21,5,12,KYABUHARAMBO
101,21,5,14,MASHERUKA
101,21,7,5,"KABUTSYE WARD"
101,21,7,6,"KANYEGANYEGYE WARD"
101,21,7,7,"NYAKAMBU WARD"
101,21,7,13,"MABARE WARD"
101,21,7,26,"BURINGO WARD"
101,21,8,1,"KYANGYENYI WARD"
101,21,8,2,"RYENJOKI WARD"
101,21,8,17,"KYANGUNDU WARD"
101,21,8,25,"RWEIBARE WARD"
101,22,2,3,KASHEKURO
101,22,2,5,"KYEIBANGA EAST"
101,22,2,19,"KYEIBANGA WEST"
101,22,3,9,KISHABYA
101,22,3,10,"KYEMPITSI EAST"
101,22,3,28,"KYEMPITSI WEST"
101,22,3,29,RWABUZA
101,22,4,2,"KASAANA WEST"
101,22,4,7,RUKONDO
101,22,4,16,"KASANA EAST"
101,22,4,17,KARUGORORA
101,22,4,18,"KASANA CENTRAL"
101,22,4,20,KYEIHARA
101,22,5,12,"ISINGIRO WARD"
101,22,5,13,"KYAMURARI NORTH WARD"
101,22,5,22,"KYAMURARI SOUTH WARD"
101,22,5,23,"KYARIKUNDA WARD"
101,22,6,11,"NYAKARAMA NORTH"
101,22,6,15,RUGARAMA
101,22,6,24,NYAKASHOGA
101,22,6,27,"NYAKARAMA SOUTH"
101,22,7,1,"BURARO WARD"
101,22,7,4,"KYARUSHAKARA WARD"
101,22,7,6,"MUHITO NORTH WARD"
101,22,7,14,"MAREMBO WARD"
101,22,7,21,"MUHITO SOUTH WARD"
101,22,7,25,"RUTOMA WARD"
101,294,1,5,"KYAGAJU WARD"
101,294,1,10,"KABWOHE WARD"
101,294,1,20,"RUSHOZI WARD"
101,294,1,23,"NYANGA WARD"
101,294,1,27,"KAKUNYU WARD"
101,294,1,30,"RUTOOMA WARD"
101,294,2,1,"ITENDERO WARD"
101,294,2,2,"KIHUNDA WARD"
101,294,2,3,"KIZIBA WARD"
101,294,2,6,"MIGINA WARD"
101,294,2,22,"KANYINASHEEMA WARD"
101,294,2,29,"NDEEBO WARD"
101,294,2,31,"RWENSHAMA WARD"
101,294,3,11,"KASHOZI EAST WARD"
101,294,3,14,"KARERA NORTH WARD"
101,294,3,21,"KARERA SOUTH WARD"
101,294,3,25,"KASHOZI CENTRAL WARD"
101,294,3,26,"KASHOZI WEST WARD"
101,294,4,4,"KYABANDARA WARD"
101,294,4,7,"NYAKASHAMBYA WARD"
101,294,4,8,"NYARWESHAMA WARD"
101,294,4,9,"RWAMUJOJO WARD"
101,294,4,16,"KITOJO WARD"
102,189,1,6,"KASASIRA CENTRAL WARD"
102,189,1,36,"KASASIRA WARD"
102,189,1,41,"KASASIRA WEST WARD"
102,189,1,42,"NAGONGHA WARD"
102,189,2,1,BUKAMUGEWO
102,189,2,2,BUNGHOLE
102,189,2,5,BUSETA
102,189,2,37,NATOTO
102,189,4,16,NALUBEMBE
102,189,4,21,KANYOLO
102,189,4,29,NADOTO
102,189,4,32,BUMIZA
102,189,4,34,MINYANI
102,189,7,10,SAALA
102,189,7,13,KATAKA
102,189,7,20,KOTOLO
102,189,7,38,KALAMPETE
102,189,9,22,BUGIRI
102,189,9,25,BUCHERA
102,189,9,26,MORU
102,189,10,14,"KIBUKU WARD"
102,189,10,30,"NAMAWONDO WARD"
102,189,10,39,"BUBERA WARD"
102,189,10,40,"KOBOLWA WARD"
102,189,11,8,"BUKATIKOKO WARD"
102,189,11,9,"KUJJI WARD"
102,189,11,17,"TIRINYI WARD"
102,189,11,18,"BUGWERE WARD"
102,189,11,19,"KIYALYO WARD"
102,189,11,33,"KITANTALO WARD"
102,189,12,3,BUBULANGA
102,189,12,4,BUKATIKOKO
102,189,12,7,KITUTI
102,189,12,35,KATIRYO
102,189,13,11,KIRYOLO
102,189,13,12,NAMUYONGA
102,189,13,15,LWATAMA
102,189,13,31,NANOKO
102,189,14,23,NANKODO
102,189,14,24,KAPYANI
102,189,14,27,BUKENYE
102,189,14,28,BWIKOMBA
102,256,1,6,KAUTUKWI
102,256,1,18,PULAKA
102,256,2,4,KAKUTU
102,256,2,7,BUMBANTE
102,256,2,13,KAKUBEKE
102,256,2,21,LYAMA
102,256,3,8,DODOI
102,256,3,14,PEDULU
102,256,4,15,BULUBA
102,256,4,16,NANDERE
102,256,4,17,KATYAIME
102,256,4,22,MAVUNGO
102,256,4,26,BULABYA
102,256,5,3,KAGUMU
102,256,5,19,NABULI
102,256,5,20,NANKOKOLI
102,256,5,23,KAMOLOKINI
102,256,5,24,NAKITENDE
102,256,5,35,NAKOMA
102,256,6,10,KIRIKA
102,256,6,27,MIKOMBE
102,256,6,37,BULUYA
102,256,6,38,SAALA
102,256,7,2,GOLIGOLI
102,256,7,30,MAJALA
102,256,7,31,NABULANGHANGHA
102,256,7,32,NANGAIZA
102,256,7,33,YOYO
102,256,8,25,KABWERI
102,256,8,34,KASECHA
102,256,8,49,KOMODO
102,256,8,50,NYADERA
102,256,9,12,NABISWA
102,256,9,29,KAJOKO
102,256,9,39,KABUSULE
102,256,9,41,NAMPIIDO
102,256,10,9,"KADAMA WARD"
102,256,10,36,"NABUNYERE WARD"
102,256,10,42,"KAWAMI WARD"
102,256,11,1,"BULANGIRA WARD"
102,256,11,5,"KANGALABA WARD"
102,256,11,40,"KADOTO WARD"
102,256,11,43,"KAKUNYUMUNYU WARD"
102,256,12,11,MOLOKOCHOMO
102,256,12,28,KENKEBU
102,256,12,44,BULYAWITA
102,256,12,45,KAGOLI
102,256,12,46,KATAKOPA
102,256,12,47,BUSIGINYI
102,256,12,48,KITENDE
103,1,1,5,"EASTERN B WARD"
103,1,1,6,"EASTERN A WARD"
103,1,1,7,"WESTERN A WARD"
103,1,1,10,"WESTERN B WARD"
103,1,2,8,ABELI
103,1,2,9,BAR-AKALO
103,1,4,17,ABUR
103,1,4,18,ALEMI
103,1,4,19,ILERA
103,1,4,20,TELELA
103,1,4,21,OKWOR
103,1,4,33,LWALA
103,1,5,23,OMOLADYANG
103,1,5,24,AGEGE
103,1,5,25,BALA
103,1,5,26,AUMI
103,1,5,27,OMUGE
103,1,5,28,OMWARA
103,1,5,36,AMOILELA
103,1,5,37,ANGIC
103,1,6,22,"EASTERN WARD"
103,1,6,39,"WESTERN WARD"
103,1,8,1,"EASTERN A WARD"
103,1,8,2,"EASTERN B WARD"
103,1,8,3,"WESTERN A WARD"
103,1,8,4,"WESTERN B WARD"
103,267,1,2,APURU
103,267,1,3,OPETA
103,267,1,4,APACH
103,267,2,6,"ABONGO JOK"
103,267,2,13,ADEL-LOGO
103,267,2,14,OKWERODOT
103,267,2,16,AYARA
103,267,2,31,LELAKOT
103,267,2,32,OBUTU
103,267,2,35,LWALA
103,267,2,38,AYAMO
103,267,3,10,OTKWACH
103,267,3,11,ALITO
103,267,3,12,AYALA-OYA
103,267,3,15,APALA
103,267,3,29,AMUGE
103,267,3,30,BARONGIN
103,267,3,34,APIIOGURU
103,267,4,1,"OGWANGACUMA WARD"
103,267,4,5,"AKWIRIDIDI WARD"
103,267,4,7,"AWEINGWEC WARD"
103,267,4,8,"EASTERN WARD"
103,267,5,9,"AKOR WARD"
103,267,5,17,"BUA-ATYENO WARD"
103,267,5,18,"OWANI ADILO WARD"
103,267,5,19,"TEKIDI WARD"
104,75,1,2,PISWA
104,75,1,17,LIKIL
104,75,1,21,TARAGON
104,75,1,50,KITANY
104,75,1,53,MENGYA
104,75,2,6,TABAGON
104,75,2,24,KONO
104,75,2,28,KISONGI
104,75,2,67,CHEPYAKANIET
104,75,2,70,TUKUMO
104,75,3,7,KAMWAM
104,75,3,31,CHEMWANIA
104,75,3,56,RARAWA
104,75,4,13,KAPKWOT
104,75,4,34,KABACHIRIA
104,75,4,58,SIKWO
104,75,4,59,SOSHO
104,75,5,11,NYIMEI
104,75,5,36,KAPKWAIKOI
104,75,5,38,KAPLEGEP
104,75,5,79,KAMWESA
104,75,5,81,KUTWECH
104,75,5,82,MUNDA
104,75,5,83,SUMOTWO
104,75,6,1,KWOSIR
104,75,6,20,KAPNGOTINY
104,75,6,84,CHEPKUBE
104,75,6,85,CHEPTANDAN
104,75,6,86,CHERANGUT
104,75,6,87,KAWORYO
104,75,6,88,TOPOT
104,75,7,26,ALALAM
104,75,7,43,KAPSWAMA
104,75,7,47,KERE
104,75,7,51,KORITE
104,75,7,66,KIRIKI
104,75,8,9,KAPTUM
104,75,8,18,CHEMINY
104,75,8,27,ALOMAN
104,75,8,30,CHEBINYINY
104,75,8,57,SERERE
104,75,9,16,KITAWOI
104,75,9,49,KEWAKWEEN
104,75,9,60,SUMATON
104,75,9,62,TABAGON
104,75,9,63,TARAK
104,75,9,64,TERENPOY
104,75,10,10,MOYOK
104,75,10,25,KABELYO
104,75,10,39,KAPLEKEPSOI
104,75,10,46,KAPYATEI
104,75,10,65,KAPCHESIMET
104,75,11,12,"KAPKWOROS WARD"
104,75,11,35,"KISONGI WARD"
104,75,11,48,"KWOBUS WARD"
104,75,12,4,KAPKOCH
104,75,12,5,KAPTOYOY
104,75,12,19,TOSWO
104,75,12,44,KAPTENG
104,75,12,68,KEROP
104,75,12,69,NGORYEMWO
104,75,13,41,"KAPRORON WARD"
104,75,13,42,"KAPSOMO WARD"
104,75,13,71,"CHEMWINA EAST WARD"
104,75,13,72,"KAPLAKATET WARD"
104,75,13,73,"KERE WARD"
104,75,13,74,"KOROSI WARD"
104,75,13,75,"SUNDET WARD"
104,75,14,32,"KAPKWICH WARD"
104,75,14,33,"CHEPTERE WARD"
104,75,14,76,"NASAK WARD"
104,75,14,77,"NGARIAMWET WARD"
104,75,14,78,"TULWO WARD"
104,75,15,8,KAPKWATA
104,75,15,37,KAPKWOROS
104,75,15,89,CHERAKAN
104,75,15,90,KAPEROTWO
104,75,15,91,KUSURUT
104,75,15,92,KWORUS
104,75,15,93,SISMACH
104,75,16,22,KASEKO
104,75,16,29,CHEBEREN
104,75,16,40,"KAPNARKUT TOWN BOARD"
104,75,16,54,MULUNGWA
104,75,16,61,TAMBAJJA
104,75,17,14,SUNDET
104,75,17,45,KAPTERIT
104,75,17,52,KUBOBEY
104,75,17,55,NYILIT
104,75,18,3,YATUI
104,75,18,15,TUIKAT
104,75,18,23,KERE
104,75,18,94,CHEPKUTUS
104,75,18,95,MOIGUT
104,75,18,96,SOSUR
104,75,18,97,TOLIL
105,112,1,1,KITO
105,112,1,2,KYAWAGONYA
105,112,1,4,MBIRIZI
105,112,1,5,MUSUBIRO
105,112,1,6,NAKYENYI
105,112,1,9,KALISIZO
105,112,1,11,NKUNYU
105,112,2,3,MAKONDO
105,112,2,7,NANYWA
105,112,2,8,NDAGWE
105,112,2,12,MPUMUDDE
105,112,3,10,"LWENGO WARD"
105,112,3,13,"CENTRAL WARD"
105,112,3,14,"CHURCH WARD"
105,112,3,15,"KABALUNGI WARD"
105,112,3,16,"MULYAZAWO WARD"
105,113,1,1,BIJAABA
105,113,1,2,KAKOMA
105,113,1,5,LYAKIBIRIIZI
105,113,1,9,KATUULO
105,113,2,3,KATOVU
105,113,2,6,MALONGO
105,113,2,7,KALAGALA
105,113,2,8,KIGEYE
105,113,3,4,"KITOORO WARD"
105,113,3,10,"CENTRAL WARD"
105,113,3,11,"LWENTALE WARD"
105,113,3,12,"NAKATEETE WARD"
105,113,4,13,"KAKOMA WARD"
105,113,4,14,"KATOVU WARD"
105,113,4,15,"NTUULA WARD"
105,115,1,1,KAGGANDA
105,115,1,2,KASAANA
105,115,1,3,KITEREDDE
105,115,1,4,KISANSALA
105,115,1,5,SSENYA
105,115,1,11,NKONI
105,115,2,6,BUSUBI
105,115,2,7,KIKENENE
105,115,2,9,KIWANGALA
105,115,2,10,NAKATETE
105,115,2,13,NGEREKO
105,115,2,14,KANKAMBA
105,115,3,8,"NAKALEMBE A WARD"
105,115,3,12,"KINONI A WARD"
105,115,3,15,"KINONI B WARD"
105,115,3,16,"NAKALEMBE B WARD"
106,20,1,3,MURAMBI
106,20,1,4,KIKANI
106,20,1,32,NYAKIZINGA
106,20,1,50,MUTI
106,20,1,54,RUBIRIZI
106,20,2,8,BUHARAMBO
106,20,2,10,NYABUBARE
106,20,2,11,NYAKATETE
106,20,2,12,"RUREHE NORTH"
106,20,4,15,BUKARI
106,20,4,16,BUKUBA
106,20,4,17,KIRERA
106,20,4,18,KYANZIRE
106,20,4,34,NYAKATOOMA
106,20,6,24,IJUMO
106,20,6,26,MUSHUNGA
106,20,6,27,NYAKISHOJWA
106,20,6,47,KATUNDA
106,20,6,51,NKINGA
106,20,7,1,ENSHAKA
106,20,7,2,KATAHO
106,20,7,30,BUKONGORO
106,20,7,31,KYEIBARE
106,20,7,33,RYAKITANGA
106,20,7,35,BIKUNGU
106,20,7,38,FURUMA
106,20,7,49,MAHWIZI
106,20,7,52,NYAKIHITA
106,20,8,23,BITOOMA
106,20,8,25,KIREMBE
106,20,8,28,RUKARARWE
106,20,8,39,IGAMBIRO
106,20,9,9,MAYANGA
106,20,9,13,"RWANJA EAST"
106,20,9,46,KATAGATA
106,20,9,56,RWAMUJURA
106,20,10,14,RYENGYERERO
106,20,10,55,"RUREHE SOUTH"
106,20,10,57,"RWANJA WEST"
106,20,10,58,RUTOOMA
106,20,11,43,"KASHENSHERO  WARD I"
106,20,11,44,"KASHENSHERO  WARD II"
106,20,11,45,"KASHENSHERO CENTRAL WARD"
106,20,11,53,"NYARUBIRA-BURERA WARD"
106,20,12,29,"WARD I"
106,20,12,59,"WARD II"
106,20,12,60,"WARD III"
106,20,12,62,"WARD IV"
106,277,1,1,BUSHEREGYENYI
106,277,1,3,KARIMBIRO
106,277,1,4,KIGARAMA
106,277,1,36,BUGONGO
106,277,1,41,KARANGARA
106,277,3,19,KANYABWANGA
106,277,3,20,KASHONGORERO
106,277,3,21,KATI
106,277,3,22,RUCENCE
106,277,3,37,BWERA
106,277,4,6,"CENTRAL WARD"
106,277,4,8,"SANGA WARD"
106,277,4,48,"KIBARE WARD"
106,277,4,61,"NYAKATSIRO WARD"
106,277,5,2,KIYANGA
106,277,5,5,IRARAMIRA
106,277,5,7,RWOBURUNGA
106,277,5,40,KAGATI
106,277,5,42,KASHASHA
107,145,1,1,IRIIRI
107,145,1,3,TEPETH
107,145,1,43,NAMENDERA
107,145,2,4,AKALALE
107,145,2,5,NAMUGIT
107,145,2,6,LONGALOM
107,145,2,7,LORIKITAE
107,145,2,26,KAYEPAS
107,145,3,8,LOKUDUMO
107,145,3,9,LOPEEI
107,145,3,10,NAKWAMORU
107,145,4,11,"KALOKENGEL EAST"
107,145,4,12,LOMUNO
107,145,4,13,MORUONGOR
107,145,4,14,NARIAMAREGAE
107,145,4,29,"KALOKENGEL WEST"
107,145,5,16,LOKALI
107,145,5,17,LOKUPOI
107,145,5,18,LOKUWAS
107,145,5,19,MORULINGA
107,145,5,20,NAKICUMET
107,145,6,21,KAUTAKOU
107,145,6,23,NAITAKWAE
107,145,6,24,NARENGEMORU
107,145,6,25,NAWAIKOROT
107,145,6,27,NAGULE-ANGOLOL
107,145,7,2,LOLET
107,145,7,31,CHOLICHOL
107,145,7,32,KOKIPURAT
107,145,8,15,"KOPOPWA WARD"
107,145,8,33,"LORENGECORA WARD"
107,145,9,30,APEITOLIM
107,145,9,34,ACHUKUDU
107,145,9,36,ARENGEPUWA
107,145,9,39,KAIUNGATUK
107,145,9,40,KOBULIN
107,145,9,46,NARENGEKITOE
107,145,9,48,LOMOKORI
107,145,10,28,NABWAL
107,145,10,35,AMEDEK
107,145,10,37,DUOL
107,145,10,41,KODIKE
107,145,10,44,NAMINIT
107,145,11,38,KAESELEM
107,145,11,42,KOMUTURUNYO
107,145,11,47,PORON
107,145,12,22,"COMPLEX WARD"
107,145,12,45,"LOPIDA WARD"
107,145,12,49,"NASIKE WARD"
107,145,12,50,"SENIOR QUARTERS WARD"
107,145,13,51,"APUNGURE WARD"
107,145,13,52,"DARTICS WARD"
107,145,13,53,"SENIOR QUARTERS WARD"
107,145,14,54,"KOLOLO WARD"
107,145,14,55,"MATANY EAST WARD"
107,145,14,56,"MATANY WEST WARD"
107,145,14,57,"NAPEIPELU WARD"
108,98,1,2,AJESA
108,98,1,4,ATAPAR
108,98,1,5,KAPIR
108,98,1,7,OMIITO
108,98,1,34,AKARUKEI
108,98,1,35,OMURIANA
108,98,1,36,KOLOIN
108,98,1,38,AGULE
108,98,2,9,ACIISA
108,98,2,10,AKARUKEI
108,98,2,13,OKAPEL
108,98,2,14,KODIKE
108,98,2,16,TILLING
108,98,2,44,KOBUIN
108,98,2,45,POKOR
108,98,2,47,OMOO
108,98,2,71,KATENGETO
108,98,3,17,AKUBUI
108,98,3,19,KOKODU
108,98,3,20,KUMEL
108,98,3,21,MADOCH
108,98,3,48,AJELUK
108,98,3,50,KEES
108,98,3,51,AGOGOMIT
108,98,3,73,OLILIM
108,98,4,29,NYAMONGO
108,98,4,31,OTETEEN
108,98,4,32,TIDIDIEK
108,98,4,59,APAMA
108,98,4,60,KALENGO
108,98,4,72,MORUIRION
108,98,5,26,"EASTERN WARD"
108,98,5,27,"SOUTHERN WARD"
108,98,5,61,"WESTERN WARD"
108,98,5,64,"NORTHERN WARD"
108,98,6,22,"MUKURA WARD"
108,98,6,24,"OKUNGURO WARD"
108,98,6,53,AKEIT
108,98,6,54,"ADUL WARD"
108,98,6,62,"DOYORO WARD"
108,98,7,15,"OPOT WARD"
108,98,7,40,"AGULE WARD"
108,98,7,41,"OSWARA WARD"
108,98,7,46,"KALENGO WARD"
108,98,7,57,"KAKODA WARD"
108,98,7,63,"KALINA WARD"
108,98,7,65,"NYAGUO WARD"
108,98,7,70,"OKITO WARD"
108,98,8,1,AGIRIGIROI
108,98,8,3,AKISIM
108,98,8,6,KOKONG
108,98,8,8,ORISAI
108,98,8,33,AJUKET
108,98,8,37,OLUWA
108,98,8,39,ABATAI
108,98,8,66,AJELO
108,98,9,11,ATOOT
108,98,9,12,KADOK
108,98,9,42,KOCOCWA
108,98,9,43,KADERUN
108,98,9,67,KOILE
108,98,9,68,OJUKAI
108,98,9,69,OLUKANGOR
108,98,10,18,KALER
108,98,10,23,MORUKAKISE
108,98,10,49,KAMODOKIMA
108,98,10,52,ARIET
108,98,11,25,AGU
108,98,11,28,NGORA
108,98,11,30,ODWARAT
108,98,11,55,ANGOD
108,98,11,56,OMADITOK
108,98,11,58,KOPEGE
109,16,1,3,NYAKAZIBA
109,16,1,4,RUKIRI
109,16,1,21,KAREMBE
109,16,2,7,RWAJERE
109,16,2,34,RUSHAMBYA
109,16,3,10,KASHARARA
109,16,3,11,KATARA
109,16,3,14,RUGONGO
109,16,3,26,KARUNGU
109,16,4,17,KYEYARE
109,16,4,20,BWOGA
109,16,4,31,NYAKISHOJWA
109,16,5,9,BITSYA
109,16,5,12,KITEGA
109,16,6,1,KAJUMBURA
109,16,6,2,KATONGO
109,16,6,24,ENGAAJU
109,16,7,5,KIRAMIRA
109,16,7,8,RWANYAMABARE
109,16,7,19,KATINDA
109,16,7,23,RUSHAYO
109,16,7,25,KABEGARAMIRE
109,16,7,33,RUKONDO
109,16,8,18,"RUGABA WARD"
109,16,8,32,"KICUZI WARD"
109,16,8,36,"KYAJURA WARD"
109,16,8,37,"NSIIKA WARD"
109,16,9,15,"KASHENYI WARD"
109,16,9,16,"KIBIMBA WARD"
109,16,9,38,"BUTARE WARD"
109,16,9,39,"NTUNGAMO WARD"
109,16,10,40,"KANGARAMA WARD"
109,16,10,41,"KITOOKYE WARD"
109,16,10,42,"NYAKAZIBA WARD"
109,16,11,6,"NYAKITOKO WARD"
109,16,11,30,"NYAKASHAKA WARD"
109,16,11,43,"RWEMOMA WARD"
109,16,12,27,KIYANJA
109,16,12,28,KYAHENDA
109,16,13,13,MUSHASHA
109,16,13,35,KANKARA
109,16,14,22,RUBENGYE
109,16,14,29,NYAKAHITA
110,25,1,1,KAL
110,25,1,2,BWOBONAM
110,25,1,6,PANYABONO
110,25,1,10,OKURA
110,25,2,8,PABALI
110,25,2,11,TODORA
110,25,2,12,YWAYA
110,25,3,14,AGONGA
110,25,3,15,AMAR
110,25,3,16,COO-ROM
110,25,3,17,"GOMA KAL"
110,25,4,21,PAROMO
110,25,4,22,PATIRA
110,25,4,23,PAWATOMERO
110,25,4,24,PABIT
110,25,5,7,"OGOM WARD"
110,25,5,9,"CEKE WARD"
110,25,5,13,"AKAGO WARD"
110,25,5,25,"LABYEI WARD"
110,25,6,20,TEGOT
110,25,6,27,"BAR LYEC"
110,25,6,33,OBIRA
110,25,6,34,PAMINOLANGO
110,25,7,18,LII
110,25,7,19,ORUM
110,25,7,28,LANGELE
110,25,7,31,LUTUK
110,25,8,5,PANOKRAC
110,25,8,26,BAJERE
110,25,8,29,LEBNGEC
110,25,8,30,LULYANGO
110,25,8,32,NYAMOKINO
110,25,9,3,LANGOL
110,25,9,4,PANGUR
110,25,9,35,"GOT RINGO"
110,25,9,36,LALAR
110,25,10,37,"BUNGA WARD"
110,25,10,38,"LAWORA WARD"
110,25,10,39,"TANGI WARD"
110,25,10,40,"KIBAR WARD"
110,25,11,41,"GEI WARD"
110,25,11,42,"HIMA WARD"
110,25,11,43,"OCAGA WARD"
110,25,11,44,"OTEREM WARD"
111,89,1,1,LABWA
111,89,1,21,NAM
111,89,1,43,KULAKA
111,89,1,53,LAPYEM
111,89,2,2,"LALAL WARD"
111,89,2,18,"ADILANG CENTRAL WARD"
111,89,2,19,"ALAA WARD"
111,89,2,20,"LUMULE WARD"
111,89,3,8,OMONGO
111,89,3,23,BIWANG
111,89,3,24,LAPETA
111,89,3,30,LANYIRINYIRI
111,89,4,32,NGUDI
111,89,4,42,OLUNG
111,89,4,49,AYWEE
111,89,4,50,KIWARO
111,89,4,51,LUZIRA
111,89,4,52,WIIDWOL
